13	12.jpg	0.895361	1	0.708629	0.256095	0.261552	0.695405	0.151603	0.606163	0.151256	0.363402	0.218832	0.290065	0.363829	0.202039	0.455435	0.131116	0.213179	0.459892	0.327198	0.0291166	0.0283628	0.484538	0.17858	0.163706	0.110944	0.0905698	0.326755	0.317668	0.260686	0.115217	0.0856761	0.110712	0.371847	0.287651	0.0684153	0.321648	0.0400355	0.0703271	0.272451	0.295029	0.144657	0.309791	0.173304	0.10406	0.101617	0.232285	0.306417	0.226951	0.236837	0.275546	0.0796123	0.0571582	0.0839616	0.374051	0.197137	0.437744	0.300359	0.168342	0.114839	0.108254	0.322725	0.292636	0.346824	0.00361973	0	0	0	0	0	0	0	0
14	13.jpg	0.915139	1	0.705646	0.380615	0.344031	0.827589	0.291975	0.643817	0.125353	0.39223	0.231908	0.481591	0.347956	0.298749	0.552162	0.35828	0.181189	0.454507	0.216921	0.0831322	0.0255149	0.377709	0.236748	0.317598	0.1841	0.149035	0.186148	0.463023	0.203852	0.0869561	0.176953	0.211204	0.399848	0.174295	0.165812	0.0420391	0.116925	0.32168	0.127314	0.413956	0.133965	0.103669	0.0440748	0.301327	0.211247	0.42878	0.161186	0.199247	0.0129304	0.0845071	0.168643	0.408566	0.208775	0.332272	0.148501	0.0438333	0.112296	0.0320996	0.413884	0.147251	0.377582	0.150227	0.0994813	0.101412	0	0	0	0	0	0	0	0
15	14.jpg	0.759271	1	0.825772	0.355072	0.418747	0.122854	0.0252174	0.278606	0.26796	0.282414	0.148472	0.138768	0.336238	0.0994717	0.0460121	0.0143636	0.206872	0.283072	0.0440227	0.0567828	0.00522117	0.310802	0.162598	0.0322322	0.147973	0.163358	0.19125	0.300231	0.0481924	0.0943113	0.213112	0.0190074	0.328616	0.117297	0.0648917	0.0919634	0.145531	0.139841	0.231677	0.224837	0.0605065	0.130589	0.0206093	0.181302	0.07709	0.265778	0.0236087	0.115892	0.00924542	0.096518	0.118015	0.0779602	0.200369	0.0636632	0.095626	0.0699527	0.135125	0.0316805	0.120987	0.0744766	0.123314	0.0721371	0.0848085	0.0289037	0	0	0	0	0	0	0	0
16	15.jpg	0.877861	1	0.774858	0.197982	0.388525	0.527537	0.122527	0.474182	0.241924	0.325206	0.255935	0.612512	0.412646	0.134099	0.607113	0.133902	0.352078	0.218586	0.397185	0.306065	0.227245	0.19441	0.138756	0.419592	0.0723731	0.152885	0.0822925	0.118746	0.294316	0.234338	0.157379	0.210112	0.158124	0.111457	0.452153	0.0045043	0.152141	0.378293	0.0746402	0.156387	0.433925	0.154386	0.122551	0.458544	0.177234	0.260697	0.280511	0.294548	0.0346206	0.0923979	0.439298	0.338668	0.236099	0.143254	0.421926	0.184347	0.0692408	0.347003	0.402665	0.0947903	0.136402	0.363381	0.12575	0.00670457	0	0	0	0	0	0	0	0
17	16.jpg	0.923208	0.913576	0.655288	0.774607	0.344897	1	0.214976	0.786223	0.476843	0.323348	0.469834	0.973638	0.363949	0.200523	0.839449	0.0383269	0.292798	0.140071	0.516762	0.704864	0.165911	0.184882	0.265522	0.732601	0.188939	0.095154	0.152467	0.187443	0.425256	0.443039	0.128795	0.08079	0.179685	0.161214	0.620294	0.262099	0.135177	0.102899	0.13555	0.183935	0.385419	0.235025	0.0988114	0.150861	0.0856831	0.201816	0.0847121	0.508329	0.285319	0.0538331	0.14204	0.1153	0.133919	0.166274	0.362255	0.0110178	0.0296662	0.080924	0.158414	0.0393617	0.211543	0.0869844	0.348282	0.166802	0	0	0	0	0	0	0	0
18	17.jpg	0.884804	1	0.821929	0.302829	0.546987	0.636641	0.313175	0.52598	0.164096	0.182328	0.293047	0.576307	0.0978343	0.259526	0.560586	0.0436431	0.0898967	0.326159	0.300663	0.419486	0.20648	0.290135	0.0979525	0.55117	0.25117	0.296829	0.209252	0.214774	0.402996	0.0689799	0.317531	0.240023	0.21714	0.187	0.254241	0.0365042	0.272951	0.317153	0.114043	0.162308	0.227082	0.0793867	0.197241	0.32785	0.131026	0.178843	0.153661	0.170705	0.0746885	0.132997	0.270498	0.236986	0.149463	0.226722	0.157527	0.160034	0.110476	0.198187	0.289332	0.186589	0.228763	0.08362	0.172935	0.07959	0	0	0	0	0	0	0	0
19	18.jpg	0.823106	1	0.813422	0.00875196	0.502006	0.479355	0.393726	0.549226	0.147875	0.488199	0.390537	0.248063	0.487324	0.25245	0.401714	0.221926	0.365102	0.327221	0.317497	0.00183617	0.236699	0.397881	0.205916	0.177907	0.077203	0.200739	0.358898	0.269796	0.187168	0.0434228	0.193536	0.244126	0.325508	0.159592	0.0808961	0.079453	0.212382	0.145401	0.294194	0.295214	0.126637	0.0833176	0.286204	0.15862	0.207833	0.382067	0.0482001	0.119629	0.0354701	0.329151	0.229746	0.14757	0.343869	0.129673	0.181604	0.0763098	0.286929	0.291434	0.181579	0.227797	0.280645	0.196242	0.0800405	0.00318249	0	0	0	0	0	0	0	0
20	19.jpg	0.832604	1	0.783883	0.0547011	0.387341	0.321215	0.247139	0.367744	0.0564345	0.442848	0.172902	0.212938	0.467798	0.116863	0.248188	0.186721	0.305887	0.332268	0.172576	0.331675	0.0734691	0.38536	0.0750332	0.302572	0.00265529	0.159218	0.279499	0.151021	0.196754	0.20364	0.24172	0.100627	0.173244	0.112118	0.237584	0.00597391	0.198721	0.0870741	0.0865164	0.128103	0.149767	0.152489	0.104117	0.148632	0.0887109	0.146844	0.0427266	0.175941	0.00621837	0.119183	0.113707	0.199042	0.0882374	0.0726962	0.0795339	0.102304	0.158933	0.0560245	0.217847	0.0468384	0.114726	0.103295	0.154005	0.104831	0	0	0	0	0	0	0	0
21	20.jpg	0.961912	1	0.638412	0.567401	0.157021	0.99549	0.344708	0.833763	0.0270017	0.563467	0.371757	0.630653	0.528136	0.232243	0.784641	0.127322	0.29818	0.542397	0.622177	0.369913	0.0396431	0.59697	0.347591	0.516341	0.00321098	0.244454	0.415337	0.396848	0.499928	0.410316	0.334982	0.131741	0.538883	0.419958	0.54279	0.119756	0.273639	0.113919	0.49012	0.352467	0.469313	0.341433	0.120938	0.215724	0.296109	0.382443	0.396791	0.502324	0.395843	0.0739057	0.171517	0.101698	0.38761	0.378439	0.428629	0.0564385	0.169991	0.0632449	0.0784896	0.290763	0.327122	0.285209	0.325098	0.349544	0	0	0	0	0	0	0	0
22	21.jpg	0.780199	1	0.831106	0.246285	0.447651	0.197628	0.127945	0.350279	0.178812	0.290941	0.258907	0.0802278	0.359832	0.138649	0.0304117	0.149226	0.273995	0.221018	0.065486	0.117793	0.141734	0.241172	0.141475	0.156464	0.179027	0.106923	0.134833	0.22772	0.14731	0.207949	0.108113	0.032996	0.229998	0.110335	0.128037	0.102408	0.0700722	0.1662	0.129759	0.165667	0.119929	0.27583	0.0952791	0.209804	0.0243142	0.208185	0.116764	0.215136	0.120755	0.131821	0.163894	0.141717	0.163243	0.0905654	0.0847263	0.116802	0.0989441	0.08615	0.179378	0.0861288	0.0884143	0.0230658	0.178588	0.135138	0	0	0	0	0	0	0	0
23	22.jpg	0.88687	1	0.688073	0.186832	0.260346	0.634502	0.438319	0.610642	0.0723775	0.672454	0.294848	0.346182	0.630939	0.1028	0.466394	0.179355	0.364728	0.384561	0.309592	0.0590601	0.0788056	0.449161	0.0362141	0.191696	0.103214	0.253843	0.302636	0.258088	0.205027	0.162988	0.318623	0.0577527	0.361724	0.110425	0.140614	0.0457356	0.225731	0.213341	0.285636	0.0884126	0.130811	0.167119	0.17451	0.334791	0.128737	0.15147	0.14774	0.111976	0.00931204	0.2768	0.301269	0.178707	0.109386	0.132144	0.0905476	0.126756	0.30017	0.152624	0.27788	0.0296715	0.0851851	0.238298	0.136387	0.0658895	0	0	0	0	0	0	0	0
24	23.jpg	0.794011	1	0.889102	0.0865735	0.629428	0.332515	0.390597	0.440699	0.0653985	0.268645	0.357854	0.175434	0.201157	0.281209	0.315339	0.00635606	0.163899	0.305108	0.329971	0.162342	0.214312	0.283705	0.273745	0.213312	0.0343841	0.252795	0.162832	0.244173	0.211389	0.113835	0.205893	0.067958	0.229411	0.198953	0.173559	0.00464849	0.0901832	0.173792	0.159908	0.20804	0.134623	0.0963615	0.0928478	0.208929	0.0403353	0.214064	0.0293077	0.138958	0.00731508	0.191823	0.146583	0.0916651	0.175605	0.10822	0.145755	0.113698	0.226297	0.037712	0.161055	0.0907952	0.1907	0.0965295	0.129945	0.0520597	0	0	0	0	0	0	0	0
25	24.jpg	0.814001	1	0.851212	0.0231604	0.538989	0.427851	0.224959	0.560359	0.0390263	0.087099	0.476209	0.357867	0.0989262	0.280875	0.383176	0.215569	0.0612662	0.109979	0.215277	0.100605	0.195383	0.167234	0.0657295	0.302355	0.0999688	0.345571	0.251928	0.192127	0.307009	0.0501796	0.415852	0.29044	0.272808	0.178563	0.182837	0.0788658	0.378031	0.302089	0.316914	0.124686	0.271387	0.0732044	0.249777	0.29412	0.352112	0.177615	0.257375	0.119375	0.144449	0.0776608	0.259557	0.35908	0.163199	0.137866	0.0406241	0.163887	0.0890209	0.198058	0.318861	0.147728	0.0310216	0.153537	0.0682886	0.184417	0	0	0	0	0	0	0	0
26	25.jpg	0.876111	1	0.748373	0.184688	0.329997	0.575906	0.112122	0.536664	0.0718087	0.302526	0.247752	0.447811	0.291742	0.173254	0.546036	0.0198545	0.118869	0.406985	0.437605	0.309088	0.109261	0.441307	0.248152	0.42148	0.104466	0.260074	0.280662	0.205796	0.37881	0.187035	0.293875	0.086102	0.270237	0.250146	0.281012	0.163591	0.242122	0.215317	0.232377	0.130507	0.231324	0.0588631	0.196521	0.284663	0.100843	0.113973	0.157203	0.180494	0.0919491	0.185228	0.229214	0.0918278	0.111248	0.0716171	0.1084	0.0470343	0.139408	0.155029	0.172501	0.0698175	0.0344091	0.0727061	0.0736273	0.0920061	0	0	0	0	0	0	0	0
27	26.jpg	0.796303	1	0.876993	0.100656	0.576718	0.293973	0.242166	0.376414	0.0244973	0.0824853	0.252776	0.174784	0.224246	0.0449022	0.221826	0.0732404	0.299616	0.145377	0.145183	0.251921	0.319024	0.254621	0.0143884	0.273969	0.0772962	0.291086	0.287087	0.12548	0.177748	0.138221	0.215393	0.270016	0.210548	0.0805706	0.238813	0.0860474	0.138624	0.214437	0.236496	0.0920685	0.178296	0.0488782	0.176851	0.127592	0.214268	0.13788	0.0877848	0.177491	0.0382526	0.254212	0.113962	0.151087	0.178947	0.118378	0.178583	0.00891395	0.273452	0.211017	0.0507435	0.203027	0.107501	0.0764699	0.0995464	0.0464266	0	0	0	0	0	0	0	0
28	27.jpg	0.82762	1	0.778703	0.0477823	0.359986	0.382255	0.0582093	0.457511	0.0829168	0.318259	0.353227	0.194683	0.369233	0.317669	0.235815	0.00396155	0.260466	0.370988	0.0813818	0.177556	0.16212	0.339695	0.15968	0.250333	0.0736755	0.230234	0.210597	0.300349	0.144346	0.0447415	0.273548	0.167228	0.300132	0.0835135	0.137206	0.0253274	0.226499	0.271873	0.177301	0.248598	0.132101	0.0364578	0.132689	0.30759	0.0570048	0.28611	0.0330356	0.038967	0.091689	0.0668122	0.238999	0.174311	0.190971	0.100505	0.0125229	0.104462	0.0461163	0.116398	0.238291	0.0507659	0.161506	0.0438352	0.0715118	0.0892455	0	0	0	0	0	0	0	0
29	28.jpg	0.817612	1	0.840347	0.053766	0.558743	0.600426	0.347675	0.680628	0.468664	0.274966	0.47014	0.0743622	0.224001	0.265524	0.257071	0.200902	0.145289	0.247173	0.302359	0.246269	0.12945	0.218471	0.257094	0.142013	0.22598	0.183033	0.124888	0.268552	0.245065	0.104261	0.206986	0.130913	0.22973	0.312712	0.0899141	0.282648	0.188141	0.200412	0.117973	0.314936	0.0772592	0.209782	0.152254	0.21036	0.123034	0.237908	0.219478	0.21762	0.133789	0.119002	0.177536	0.196773	0.0967596	0.283375	0.171311	0.15454	0.0842171	0.156339	0.185786	0.109757	0.231697	0.0505621	0.164771	0.0821336	0	0	0	0	0	0	0	0
30	29.jpg	0.883508	0.892581	0.681424	0.707601	0.497274	1	0.446928	0.768382	0.129315	0.44707	0.434004	0.650681	0.418767	0.444996	0.680011	0.059184	0.371345	0.560588	0.340625	0.26402	0.337581	0.526045	0.145862	0.402274	0.22283	0.318364	0.379883	0.42148	0.282739	0.321634	0.287973	0.224967	0.456692	0.0468573	0.31116	0.347834	0.232473	0.14934	0.302167	0.34328	0.249005	0.533308	0.159898	0.137404	0.104432	0.434092	0.0772323	0.397127	0.105411	0.0898185	0.117003	0.0606413	0.291611	0.164195	0.241802	0.527453	0.04586	0.0820758	0.0787971	0.102431	0.322336	0.114554	0.487958	0.169369	0	0	0	0	0	0	0	0
31	30.jpg	0.828927	1	0.766666	0.0580675	0.32522	0.368574	0.118935	0.412918	0.0739713	0.388339	0.190728	0.172767	0.427542	0.136551	0.259369	0.0419057	0.280983	0.364652	0.170584	0.1844	0.0984423	0.413814	0.0389566	0.219521	0.0122318	0.165198	0.288261	0.191735	0.133147	0.12615	0.208029	0.0920121	0.252332	0.0284662	0.217631	0.0171152	0.132818	0.132484	0.186373	0.147047	0.227907	0.0834326	0.0344904	0.197888	0.0424196	0.182638	0.200687	0.110007	0.112155	0.136211	0.148129	0.0974238	0.125452	0.209294	0.187596	0.205992	0.177899	0.0551887	0.164994	0.0912444	0.209067	0.262983	0.166989	0.034043	0	0	0	0	0	0	0	0
32	31.jpg	0.799596	1	0.820785	0.229541	0.437586	0.0739309	0.0333735	0.0462774	0.208558	0.261072	0.192731	0.39324	0.368831	0.430473	0.324691	0.14581	0.318774	0.55922	0.0733759	0.126974	0.214399	0.529448	0.19687	0.224046	0.152342	0.18927	0.375467	0.338007	0.0979867	0.111197	0.202541	0.210834	0.312686	0.145761	0.108388	0.209947	0.153961	0.204039	0.176616	0.305596	0.173602	0.185418	0.0552489	0.250801	0.113606	0.307518	0.253287	0.110522	0.0609436	0.093496	0.216432	0.198951	0.174755	0.321699	0.037621	0.177381	0.170007	0.107534	0.215764	0.0672456	0.308739	0.202383	0.168327	0.0321335	0	0	0	0	0	0	0	0
33	32.jpg	0.916996	1	0.756091	0.451821	0.409158	0.866092	0.199404	0.762026	0.069786	0.275014	0.442303	0.422721	0.290289	0.116159	0.478884	0.049873	0.175126	0.102497	0.238535	0.241646	0.05971	0.178144	0.117176	0.396768	0.204851	0.216396	0.145311	0.305223	0.397619	0.478981	0.317196	0.0823105	0.310795	0.276166	0.372033	0.119722	0.311106	0.115685	0.184896	0.250195	0.273895	0.35489	0.216554	0.176296	0.120537	0.279803	0.321707	0.391547	0.305515	0.101117	0.195516	0.17243	0.193178	0.282014	0.0758108	0.134491	0.109609	0.168618	0.168611	0.147454	0.226247	0.263064	0.381828	0.242404	0	0	0	0	0	0	0	0
34	33.jpg	0.829329	1	0.803246	0.00704298	0.436542	0.446632	0.207082	0.510169	0.128897	0.345872	0.328615	0.126407	0.40227	0.0787339	0.216691	0.0723049	0.311691	0.171101	0.181958	0.235678	0.151263	0.241106	0.1264	0.264206	0.0900246	0.0196559	0.173536	0.0926863	0.147477	0.0797578	0.0442568	0.0322845	0.0584995	0.110483	0.146934	0.038852	0.0298156	0.096623	0.0738574	0.206689	0.0842208	0.0980766	0.0885474	0.144312	0.119124	0.201903	0.062308	0.12739	0.0422691	0.162026	0.100123	0.123722	0.108144	0.184824	0.0813938	0.121188	0.191692	0.0117027	0.0695651	0.0416215	0.207434	0.0745128	0.154388	0.0244058	0	0	0	0	0	0	0	0
35	34.jpg	0.791701	1	0.843501	0.120474	0.48673	0.351709	0.124655	0.492974	0.149174	0.204183	0.388287	0.138578	0.289003	0.166769	0.29412	0.124641	0.216447	0.0714788	0.276853	0.0447432	0.071826	0.176524	0.142449	0.184831	0.100379	0.0966002	0.171923	0.0534426	0.221803	0.0492626	0.152843	0.08758	0.142464	0.153645	0.0495375	0.00552232	0.124688	0.0254547	0.156032	0.0518772	0.100473	0.0230092	0.0596994	0.0871081	0.102993	0.100502	0.100117	0.0376228	0.00330169	0.0658504	0.105477	0.0552546	0.132313	0.0416062	0.029538	0.00824861	0.0808297	0.0947422	0.0743257	0.096732	0.0537103	0.064174	0.0407194	0.0444576	0	0	0	0	0	0	0	0
36	35.jpg	0.843725	1	0.827278	0.033076	0.457665	0.200779	0.230685	0.257668	0.707645	0.427705	0.213864	0.749843	0.497346	0.103415	0.525496	0.312573	0.370075	0.0626436	0.342356	0.836707	0.187632	0.126325	0.237849	0.759168	0.366354	0.212636	0.101051	0.196607	0.434869	0.246448	0.265872	0.0505328	0.183179	0.181882	0.527587	0.206949	0.194955	0.15288	0.162327	0.0704156	0.429444	0.0537525	0.0627694	0.204092	0.132088	0.0365504	0.199319	0.304296	0.0324981	0.136954	0.149551	0.0929332	0.10783	0.179141	0.361541	0.174458	0.203837	0.0258346	0.0507617	0.144186	0.195553	0.195892	0.239576	0.0424371	0	0	0	0	0	0	0	0
37	36.jpg	0.786936	1	0.823475	0.234113	0.435935	0.165522	0.22942	0.276082	0.0418269	0.439995	0.187203	0.250573	0.504733	0.166734	0.331187	0.115719	0.368751	0.324527	0.282245	0.0726711	0.149049	0.396653	0.203815	0.200519	0.0425877	0.184046	0.335043	0.196021	0.209813	0.063523	0.298413	0.222415	0.21009	0.131669	0.0970779	0.0039986	0.290005	0.239854	0.168711	0.0926365	0.151318	0.0949822	0.185344	0.320351	0.0665249	0.131976	0.18152	0.147579	0.0633043	0.0565708	0.32298	0.0571328	0.135685	0.173771	0.0916809	0.0838846	0.0350879	0.239922	0.147695	0.0900219	0.161912	0.0323545	0.131634	0.00102176	0	0	0	0	0	0	0	0
38	37.jpg	0.860705	1	0.827777	0.145717	0.504493	0.471033	0.195784	0.489233	0.113506	0.12814	0.342591	0.248837	0.168352	0.224136	0.22685	0.36094	0.114208	0.265374	0.166281	0.499832	0.0189	0.283413	0.166862	0.379176	0.0410282	0.0529054	0.214112	0.201595	0.164484	0.312455	0.067703	0.131595	0.200415	0.0278217	0.329447	0.0345668	0.0770519	0.126509	0.163944	0.0760634	0.152486	0.116933	0.126996	0.124392	0.15204	0.0429796	0.139951	0.221251	0.286943	0.156815	0.0804532	0.173616	0.0363761	0.248471	0.187131	0.262781	0.13365	0.0480278	0.158116	0.0985304	0.20943	0.0956313	0.137681	0.263041	0	0	0	0	0	0	0	0
39	38.jpg	0.899955	1	0.769938	0.377142	0.435879	0.806393	0.189429	0.71565	0.0971487	0.143386	0.376621	0.381769	0.096479	0.126559	0.511506	0.0044617	0.0506975	0.239653	0.395362	0.364977	0.183771	0.216647	0.265617	0.46777	0.264058	0.264191	0.0662983	0.285816	0.30028	0.0800053	0.249425	0.200569	0.303776	0.125457	0.29034	0.119137	0.152395	0.336001	0.217206	0.151545	0.202551	0.120881	0.0208714	0.345689	0.0719395	0.153759	0.167157	0.247754	0.170832	0.0899873	0.274077	0.0740878	0.0903762	0.323278	0.332725	0.0348773	0.142255	0.239324	0.0822926	0.0208322	0.31698	0.268696	0.113705	0.262385	0	0	0	0	0	0	0	0
