24	23.jpg	0.180392	0.478431	0.160784	0.647059	0.556863	0.309804	0.423529	0.588235	0.145098	0.537255	0.541176	0.47451	0.121569	0.513725	0.501961	0.517647
25	24.jpg	0.101961	0.435294	0.243137	0.364706	0.337255	0.6	0.333333	0.576471	0.152941	0.52549	0.368627	0.517647	0.12549	0.509804	0.541176	0.537255
26	25.jpg	0.172549	0.607843	0.803922	0.627451	0.556863	0.470588	0.505882	0.509804	0.156863	0.521569	0.388235	0.34902	0.121569	0.533333	0.545098	0.541176
27	26.jpg	0.145098	0.772549	0.243137	0.627451	0.72549	0.490196	0.513725	0.513725	0.168627	0.619608	0.458824	0.513725	0.117647	0.533333	0.513725	0.498039
28	27.jpg	0.12549	0.364706	0.372549	0.435294	0.454902	0.454902	0.329412	0.796078	0.152941	0.572549	0.45098	0.52549	0.121569	0.52549	0.498039	0.533333
29	28.jpg	0.184314	0.866667	0.87451	0.721569	0.615686	0.247059	0.513725	0.447059	0.133333	0.568627	0.403922	0.498039	0.121569	0.533333	0.537255	0.54902
30	29.jpg	0.105882	0.647059	0.580392	0.388235	0.478431	0.207843	0.505882	0.521569	0.141176	0.513725	0.494118	0.388235	0.121569	0.509804	0.509804	0.521569
31	30.jpg	0.101961	0.529412	0.270588	0.466667	0.482353	0.4	0.52549	0.513725	0.117647	0.470588	0.427451	0.513725	0.121569	0.509804	0.513725	0.517647
32	31.jpg	0.156863	0.568627	0.611765	0.419608	0.603922	0.533333	0.541176	0.486275	0.12549	0.501961	0.501961	0.490196	0.117647	0.509804	0.537255	0.517647
33	32.jpg	0.0941176	0.462745	0.6	0.458824	0.737255	0.329412	0.6	0.552941	0.14902	0.447059	0.403922	0.435294	0.121569	0.521569	0.517647	0.517647
34	33.jpg	0.196078	0.584314	0.423529	0.247059	0.513725	0.47451	0.439216	0.498039	0.121569	0.529412	0.364706	0.482353	0.121569	0.505882	0.541176	0.521569
35	34.jpg	0.286275	0.501961	0.478431	0.552941	0.352941	0.811765	0.627451	0.384314	0.105882	0.552941	0.454902	0.466667	0.117647	0.52549	0.533333	0.521569
36	35.jpg	0.105882	0.435294	0.447059	0.568627	0.380392	0.462745	0.415686	0.376471	0.109804	0.521569	0.796078	0.258824	0.117647	0.521569	0.529412	0.478431
37	36.jpg	0.0980392	0.298039	0.423529	0.576471	0.509804	0.431373	0.588235	0.431373	0.192157	0.32549	0.403922	0.376471	0.121569	0.52549	0.541176	0.521569
38	37.jpg	0.109804	0.4	0.6	0.533333	0.54902	0.372549	0.486275	0.529412	0.192157	0.439216	0.290196	0.470588	0.117647	0.505882	0.517647	0.505882
39	38.jpg	0.0823529	0.384314	0.6	0.490196	0.478431	0.223529	0.494118	0.588235	0.156863	0.541176	0.552941	0.466667	0.12549	0.556863	0.490196	0.470588
40	39.jpg	0.196078	0.337255	0.921569	0.835294	0.568627	0.333333	0.603922	0.658824	0.152941	0.545098	0.560784	0.305882	0.121569	0.513725	0.529412	0.545098
41	40.jpg	0.113725	0.447059	0.560784	0.364706	0.564706	0.298039	0.494118	0.4	0.145098	0.552941	0.415686	0.533333	0.121569	0.54902	0.494118	0.513725
42	41.jpg	0.156863	0.501961	0.803922	0.517647	0.682353	0.337255	0.564706	0.596078	0.14902	0.564706	0.486275	0.419608	0.113725	0.52549	0.541176	0.529412
43	42.jpg	0.0862745	0.607843	0.478431	0.419608	0.552941	0.243137	0.454902	0.419608	0.156863	0.556863	0.576471	0.513725	0.121569	0.509804	0.541176	0.541176
44	43.jpg	0.223529	0.305882	0.792157	0.854902	0.752941	0.584314	0.52549	0.658824	0.137255	0.482353	0.376471	0.411765	0.121569	0.517647	0.556863	0.521569
45	44.jpg	0.117647	0.568627	0.0705882	0.709804	0.486275	0.627451	0.462745	0.215686	0.141176	0.529412	0.494118	0.427451	0.133333	0.494118	0.576471	0.458824
46	45.jpg	0.0666667	0.517647	0.419608	0.380392	0.541176	0.258824	0.592157	0.431373	0.141176	0.533333	0.462745	0.517647	0.129412	0.443137	0.568627	0.572549
47	46.jpg	0.0588235	0.572549	0.498039	0.384314	0.596078	0.235294	0.552941	0.447059	0.137255	0.560784	0.509804	0.494118	0.133333	0.4	0.627451	0.54902
48	47.jpg	0.192157	0.501961	0.717647	0.721569	0.737255	0.513725	0.341176	0.458824	0.168627	0.541176	0.411765	0.34902	0.121569	0.509804	0.529412	0.513725
49	48.jpg	0.0901961	0.611765	0.360784	0.682353	0.462745	0.427451	0.392157	0.443137	0.133333	0.486275	0.6	0.482353	0.121569	0.513725	0.541176	0.521569
50	49.jpg	0.117647	0.403922	0.658824	0.729412	0.305882	0.494118	0.556863	0.466667	0.145098	0.494118	0.470588	0.411765	0.121569	0.52549	0.529412	0.529412
51	50.jpg	0.141176	0.760784	0.415686	0.341176	0.678431	0.384314	0.541176	0.752941	0.211765	0.52549	0.768627	0.65098	0.121569	0.513725	0.521569	0.517647
52	51.jpg	0.113725	0.780392	0.439216	0.423529	0.513725	0.341176	0.576471	0.482353	0.129412	0.560784	0.529412	0.482353	0.117647	0.52549	0.513725	0.513725
53	52.jpg	0.203922	0.396078	0.552941	0.384314	0.560784	0.756863	0.533333	0.317647	0.14902	0.52549	0.47451	0.427451	0.117647	0.513725	0.529412	0.521569
54	53.jpg	0.196078	0.537255	0.843137	0.603922	0.556863	0.705882	0.568627	0.458824	0.12549	0.501961	0.482353	0.470588	0.121569	0.501961	0.541176	0.529412
55	54.jpg	0.14902	0.541176	0.815686	0.521569	0.341176	0.501961	0.529412	0.392157	0.188235	0.717647	0.321569	0.368627	0.121569	0.509804	0.545098	0.568627
56	55.jpg	0.105882	0.341176	0.705882	0.494118	0.517647	0.360784	0.584314	0.6	0.152941	0.478431	0.364706	0.537255	0.117647	0.501961	0.517647	0.521569
57	56.jpg	0.113725	0.545098	0.505882	0.360784	0.470588	0.380392	0.462745	0.45098	0.164706	0.501961	0.435294	0.54902	0.121569	0.505882	0.517647	0.509804
58	57.jpg	0.0862745	0.662745	0.670588	0.611765	0.435294	0.262745	0.545098	0.517647	0.172549	0.662745	0.415686	0.490196	0.141176	0.286275	0.513725	0.4
59	58.jpg	0.109804	0.580392	0.419608	0.4	0.423529	0.615686	0.505882	0.584314	0.172549	0.494118	0.509804	0.262745	0.117647	0.509804	0.509804	0.513725
60	59.jpg	0.109804	0.556863	0.666667	0.454902	0.694118	0.584314	0.52549	0.537255	0.172549	0.482353	0.439216	0.431373	0.117647	0.533333	0.505882	0.517647
61	60.jpg	0.117647	0.584314	0.678431	0.494118	0.686275	0.486275	0.45098	0.52549	0.156863	0.439216	0.286275	0.482353	0.121569	0.537255	0.537255	0.552941
62	61.jpg	0.145098	0.541176	0.352941	0.607843	0.47451	0.443137	0.54902	0.454902	0.164706	0.580392	0.537255	0.376471	0.117647	0.513725	0.521569	0.513725
63	62.jpg	0.101961	0.411765	0.827451	0.780392	0.52549	0.427451	0.592157	0.431373	0.152941	0.486275	0.360784	0.47451	0.12549	0.509804	0.564706	0.572549
64	63.jpg	0.2	0.439216	0.403922	0.678431	0.47451	0.52549	0.521569	0.466667	0.113725	0.509804	0.537255	0.513725	0.12549	0.509804	0.529412	0.513725
65	64.jpg	0.141176	0.513725	0.729412	0.796078	0.505882	0.47451	0.466667	0.54902	0.156863	0.490196	0.537255	0.588235	0.117647	0.513725	0.521569	0.513725
66	65.jpg	0.0666667	0.556863	0.133333	0.772549	0.517647	0.513725	0.529412	0.435294	0.137255	0.505882	0.419608	0.513725	0.117647	0.592157	0.52549	0.580392
67	66.jpg	0.0980392	0.509804	0.227451	0.266667	0.478431	0.368627	0.501961	0.462745	0.176471	0.580392	0.254902	0.494118	0.12549	0.513725	0.576471	0.568627
68	67.jpg	0.105882	0.278431	0.384314	0.462745	0.603922	0.360784	0.509804	0.545098	0.168627	0.572549	0.517647	0.407843	0.121569	0.521569	0.521569	0.513725
69	68.jpg	0.117647	0.505882	0.352941	0.470588	0.411765	0.619608	0.54902	0.513725	0.12549	0.678431	0.619608	0.356863	0.121569	0.533333	0.54902	0.521569
70	69.jpg	0.0666667	0.443137	0.603922	0.337255	0.529412	0.333333	0.52549	0.509804	0.196078	0.454902	0.364706	0.54902	0.117647	0.54902	0.486275	0.466667
71	70.jpg	0.141176	0.564706	0.368627	0.317647	0.556863	0.262745	0.517647	0.513725	0.117647	0.494118	0.392157	0.505882	0.121569	0.513725	0.537255	0.541176
72	71.jpg	0.207843	0.513725	0.27451	0.556863	0.407843	0.443137	0.592157	0.431373	0.133333	0.537255	0.541176	0.345098	0.121569	0.513725	0.513725	0.509804
73	72.jpg	0.12549	0.721569	0.247059	0.266667	0.486275	0.32549	0.345098	0.466667	0.168627	0.521569	0.396078	0.431373	0.117647	0.52549	0.490196	0.505882
74	73.jpg	0.384314	0.301961	0.541176	0.807843	0.494118	0.756863	0.698039	0.490196	0.0901961	0.505882	0.376471	0.607843	0.12549	0.470588	0.498039	0.564706
75	74.jpg	0.101961	0.494118	0.447059	0.427451	0.572549	0.807843	0.572549	0.333333	0.12549	0.576471	0.407843	0.470588	0.12549	0.560784	0.509804	0.552941
76	75.jpg	0.141176	0.282353	0.262745	0.482353	0.654902	0.486275	0.466667	0.545098	0.156863	0.541176	0.580392	0.478431	0.117647	0.509804	0.509804	0.541176
77	76.jpg	0.109804	0.447059	0.556863	0.572549	0.364706	0.384314	0.376471	0.552941	0.176471	0.568627	0.239216	0.486275	0.121569	0.513725	0.533333	0.513725
78	77.jpg	0.164706	0.647059	0.443137	0.396078	0.513725	0.396078	0.313725	0.521569	0.156863	0.556863	0.407843	0.427451	0.121569	0.501961	0.537255	0.52549
79	78.jpg	0.0784314	0.52549	0.278431	0.415686	0.435294	0.423529	0.580392	0.470588	0.172549	0.517647	0.694118	0.258824	0.121569	0.505882	0.52549	0.521569
80	79.jpg	0.407843	0.317647	0.682353	0.588235	0.584314	0.466667	0.619608	0.470588	0.0980392	0.482353	0.486275	0.552941	0.12549	0.498039	0.552941	0.462745
81	80.jpg	0.145098	0.505882	0.662745	0.623529	0.462745	0.643137	0.635294	0.647059	0.164706	0.466667	0.34902	0.490196	0.117647	0.517647	0.517647	0.513725
82	81.jpg	0.0901961	0.392157	0.435294	0.368627	0.623529	0.301961	0.529412	0.462745	0.152941	0.568627	0.341176	0.552941	0.12549	0.509804	0.521569	0.501961
83	82.jpg	0.0901961	0.654902	0.494118	0.552941	0.513725	0.317647	0.501961	0.517647	0.160784	0.533333	0.407843	0.541176	0.117647	0.52549	0.513725	0.513725
84	83.jpg	0.0862745	0.52549	0.513725	0.32549	0.458824	0.254902	0.545098	0.556863	0.152941	0.498039	0.572549	0.462745	0.12549	0.47451	0.52549	0.521569
85	84.jpg	0.109804	0.439216	0.635294	0.294118	0.427451	0.584314	0.419608	0.556863	0.145098	0.513725	0.494118	0.513725	0.117647	0.509804	0.490196	0.494118
86	85.jpg	0.0862745	0.643137	0.345098	0.505882	0.65098	0.419608	0.501961	0.615686	0.14902	0.505882	0.34902	0.462745	0.121569	0.478431	0.52549	0.52549
87	86.jpg	0.247059	0.552941	0.796078	0.45098	0.533333	0.494118	0.545098	0.505882	0.145098	0.537255	0.329412	0.396078	0.121569	0.517647	0.537255	0.533333
88	87.jpg	0.0980392	0.556863	0.709804	0.388235	0.611765	0.423529	0.356863	0.627451	0.152941	0.498039	0.517647	0.466667	0.121569	0.541176	0.47451	0.556863
89	88.jpg	0.133333	0.52549	0.682353	0.694118	0.470588	0.513725	0.45098	0.490196	0.121569	0.45098	0.305882	0.388235	0.117647	0.513725	0.490196	0.501961
90	89.jpg	0.0941176	0.541176	0.341176	0.517647	0.494118	0.431373	0.462745	0.545098	0.121569	0.521569	0.486275	0.521569	0.117647	0.509804	0.517647	0.529412
91	90.jpg	0.12549	0.498039	0.156863	0.658824	0.486275	0.533333	0.494118	0.698039	0.109804	0.517647	0.541176	0.498039	0.121569	0.513725	0.52549	0.52549
92	91.jpg	0.121569	0.415686	0.858824	0.356863	0.52549	0.45098	0.619608	0.490196	0.137255	0.568627	0.486275	0.427451	0.113725	0.541176	0.560784	0.505882
93	92.jpg	0.145098	0.486275	0.254902	0.596078	0.505882	0.596078	0.290196	0.501961	0.133333	0.517647	0.454902	0.482353	0.117647	0.501961	0.505882	0.517647
94	93.jpg	0.152941	0.611765	0.85098	0.588235	0.533333	0.32549	0.47451	0.462745	0.121569	0.529412	0.494118	0.478431	0.117647	0.537255	0.545098	0.505882
95	94.jpg	0.172549	0.529412	0.8	0.705882	0.619608	0.431373	0.619608	0.541176	0.145098	0.505882	0.443137	0.380392	0.121569	0.529412	0.52549	0.529412
96	95.jpg	0.145098	0.537255	0.94902	0.647059	0.478431	0.643137	0.482353	0.733333	0.12549	0.494118	0.423529	0.435294	0.129412	0.498039	0.541176	0.6
97	96.jpg	0.207843	0.368627	0.462745	0.678431	0.509804	0.392157	0.54902	0.533333	0.14902	0.572549	0.396078	0.486275	0.117647	0.52549	0.498039	0.52549
98	97.jpg	0.145098	0.584314	0.490196	0.576471	0.447059	0.345098	0.517647	0.443137	0.160784	0.470588	0.419608	0.45098	0.117647	0.521569	0.513725	0.505882
99	98.jpg	0.168627	0.623529	0.34902	0.505882	0.592157	0.423529	0.478431	0.501961	0.137255	0.537255	0.458824	0.513725	0.121569	0.517647	0.517647	0.537255
100	99.jpg	0.101961	0.596078	0.321569	0.435294	0.733333	0.392157	0.521569	0.501961	0.145098	0.509804	0.411765	0.431373	0.121569	0.521569	0.509804	0.517647
101	100.jpg	0.152941	0.545098	0.690196	0.592157	0.505882	0.478431	0.541176	0.509804	0.145098	0.317647	0.435294	0.435294	0.117647	0.517647	0.541176	0.494118
102	101.jpg	0.337255	0.4	0.219608	0.454902	0.447059	0.447059	0.568627	0.52549	0.0705882	0.521569	0.168627	0.282353	0.117647	0.521569	0.560784	0.462745
103	102.jpg	0.243137	0.584314	0.380392	0.447059	0.537255	0.392157	0.45098	0.498039	0.0666667	0.635294	0.231373	0.560784	0.121569	0.478431	0.552941	0.498039
104	103.jpg	0.168627	0.47451	0.117647	0.266667	0.490196	0.47451	0.533333	0.52549	0.121569	0.54902	0.254902	0.376471	0.113725	0.494118	0.552941	0.47451
105	104.jpg	0.27451	0.501961	0.34902	0.329412	0.576471	0.27451	0.552941	0.529412	0.0784314	0.682353	0.364706	0.321569	0.117647	0.509804	0.501961	0.494118
106	105.jpg	0.0901961	0.466667	0.682353	0.454902	0.454902	0.4	0.584314	0.411765	0.196078	0.45098	0.564706	0.505882	0.117647	0.505882	0.529412	0.517647
107	106.jpg	0.254902	0.509804	0.184314	0.521569	0.498039	0.47451	0.498039	0.486275	0.0862745	0.380392	0.141176	0.317647	0.113725	0.501961	0.552941	0.494118
108	107.jpg	0.227451	0.447059	0.415686	0.588235	0.376471	0.458824	0.470588	0.47451	0.0705882	0.670588	0.137255	0.341176	0.121569	0.505882	0.533333	0.529412
109	108.jpg	0.219608	0.501961	0.423529	0.552941	0.568627	0.588235	0.431373	0.533333	0.141176	0.423529	0.494118	0.466667	0.117647	0.552941	0.521569	0.501961
110	109.jpg	0.109804	0.607843	0.513725	0.223529	0.258824	0.701961	0.462745	0.388235	0.121569	0.517647	0.4	0.501961	0.129412	0.486275	0.478431	0.572549
111	110.jpg	0.0980392	0.333333	0.356863	0.643137	0.52549	0.494118	0.498039	0.592157	0.113725	0.317647	0.270588	0.443137	0.117647	0.501961	0.47451	0.478431
112	111.jpg	0.101961	0.615686	0.223529	0.741176	0.529412	0.482353	0.541176	0.545098	0.0588235	0.470588	0.478431	0.623529	0.121569	0.52549	0.509804	0.529412
113	112.jpg	0.137255	0.286275	0.231373	0.435294	0.701961	0.34902	0.556863	0.627451	0.0705882	0.870588	0.247059	0.545098	0.117647	0.505882	0.533333	0.513725
114	113.jpg	0.160784	0.52549	0.784314	0.333333	0.584314	0.470588	0.509804	0.521569	0.0862745	0.541176	0.419608	0.560784	0.117647	0.529412	0.529412	0.498039
115	114.jpg	0.101961	0.262745	0.396078	0.819608	0.364706	0.505882	0.501961	0.74902	0.105882	0.576471	0.321569	0.439216	0.121569	0.52549	0.521569	0.545098
116	115.jpg	0.176471	0.34902	0.290196	0.898039	0.560784	0.356863	0.52549	0.52549	0.0784314	0.545098	0.290196	0.501961	0.121569	0.509804	0.509804	0.541176
117	116.jpg	0.109804	0.8	0.678431	0.603922	0.596078	0.470588	0.545098	0.545098	0.145098	0.690196	0.376471	0.498039	0.117647	0.509804	0.494118	0.501961
118	117.jpg	0.301961	0.517647	0.788235	0.72549	0.529412	0.454902	0.533333	0.505882	0.0980392	0.423529	0.305882	0.576471	0.117647	0.490196	0.501961	0.443137
119	118.jpg	0.211765	0.392157	0.792157	0.698039	0.705882	0.545098	0.482353	0.470588	0.117647	0.411765	0.458824	0.478431	0.117647	0.505882	0.517647	0.509804
120	119.jpg	0.2	0.368627	0.137255	0.8	0.403922	0.47451	0.509804	0.580392	0.0941176	0.592157	0.223529	0.482353	0.12549	0.462745	0.494118	0.54902
121	120.jpg	0.223529	0.509804	0.513725	0.647059	0.376471	0.270588	0.666667	0.65098	0.113725	0.447059	0.411765	0.603922	0.117647	0.556863	0.498039	0.490196
122	121.jpg	0.109804	0.45098	0.235294	0.843137	0.521569	0.533333	0.592157	0.498039	0.12549	0.517647	0.490196	0.545098	0.121569	0.52549	0.505882	0.454902
123	122.jpg	0.152941	0.596078	0.678431	0.694118	0.576471	0.564706	0.45098	0.486275	0.054902	0.352941	0.443137	0.658824	0.121569	0.490196	0.509804	0.568627
124	123.jpg	0.317647	0.615686	0.32549	0.345098	0.568627	0.419608	0.443137	0.494118	0.137255	0.545098	0.439216	0.4	0.129412	0.54902	0.427451	0.533333
125	124.jpg	0.207843	0.686275	0.878431	0.717647	0.709804	0.65098	0.533333	0.462745	0.121569	0.447059	0.517647	0.552941	0.109804	0.521569	0.447059	0.447059
126	125.jpg	0.184314	0.517647	0.168627	0.709804	0.486275	0.439216	0.498039	0.533333	0.0980392	0.52549	0.419608	0.462745	0.109804	0.545098	0.47451	0.486275
127	126.jpg	0.266667	0.752941	0.611765	0.364706	0.45098	0.454902	0.501961	0.501961	0.0431373	0.796078	0.168627	0.494118	0.117647	0.513725	0.509804	0.494118
128	127.jpg	0.231373	0.564706	0.32549	0.654902	0.580392	0.537255	0.501961	0.478431	0.0784314	0.529412	0.341176	0.584314	0.113725	0.505882	0.466667	0.505882
129	128.jpg	0.203922	0.576471	0.403922	0.215686	0.376471	0.576471	0.388235	0.462745	0.109804	0.545098	0.392157	0.454902	0.121569	0.505882	0.462745	0.501961
130	129.jpg	0.129412	0.592157	0.788235	0.603922	0.517647	0.494118	0.517647	0.517647	0.113725	0.517647	0.415686	0.509804	0.117647	0.498039	0.501961	0.521569
131	130.jpg	0.290196	0.462745	0.835294	0.494118	0.694118	0.427451	0.52549	0.545098	0.129412	0.470588	0.368627	0.47451	0.121569	0.513725	0.513725	0.47451
132	131.jpg	0.298039	0.717647	0.47451	0.643137	0.596078	0.258824	0.533333	0.360784	0.133333	0.505882	0.309804	0.466667	0.105882	0.509804	0.603922	0.513725
133	132.jpg	0.14902	0.458824	0.215686	0.529412	0.552941	0.419608	0.458824	0.607843	0.113725	0.72549	0.415686	0.560784	0.117647	0.537255	0.513725	0.513725
134	133.jpg	0.101961	0.352941	0.666667	0.509804	0.635294	0.439216	0.6	0.501961	0.0666667	0.356863	0.47451	0.619608	0.121569	0.54902	0.52549	0.513725
135	134.jpg	0.164706	0.258824	0.490196	0.329412	0.72549	0.458824	0.513725	0.462745	0.0941176	0.388235	0.513725	0.517647	0.121569	0.533333	0.533333	0.513725
136	135.jpg	0.0980392	0.568627	0.333333	0.431373	0.592157	0.501961	0.380392	0.647059	0.0666667	0.6	0.466667	0.572549	0.12549	0.513725	0.580392	0.556863
137	136.jpg	0.180392	0.529412	0.47451	0.509804	0.356863	0.639216	0.478431	0.529412	0.0784314	0.647059	0.262745	0.431373	0.121569	0.521569	0.541176	0.517647
138	137.jpg	0.207843	0.541176	0.4	0.439216	0.627451	0.423529	0.498039	0.517647	0.109804	0.560784	0.27451	0.356863	0.121569	0.509804	0.529412	0.501961
139	138.jpg	0.25098	0.627451	0.682353	0.45098	0.380392	0.435294	0.501961	0.541176	0.0509804	0.65098	0.6	0.290196	0.129412	0.529412	0.619608	0.529412
140	139.jpg	0.286275	0.533333	0.294118	0.380392	0.631373	0.384314	0.564706	0.478431	0.12549	0.462745	0.4	0.431373	0.121569	0.501961	0.52549	0.486275
141	140.jpg	0.172549	0.443137	0.6	0.368627	0.682353	0.521569	0.572549	0.368627	0.105882	0.6	0.407843	0.419608	0.117647	0.552941	0.513725	0.498039
142	141.jpg	0.0901961	0.482353	0.254902	0.513725	0.517647	0.462745	0.490196	0.478431	0.101961	0.427451	0.243137	0.564706	0.121569	0.501961	0.533333	0.533333
143	142.jpg	0.0980392	0.529412	0.392157	0.4	0.384314	0.329412	0.572549	0.592157	0.0862745	0.34902	0.215686	0.384314	0.117647	0.568627	0.52549	0.509804
144	143.jpg	0.105882	0.341176	0.788235	0.568627	0.654902	0.4	0.541176	0.505882	0.0745098	0.376471	0.517647	0.517647	0.121569	0.462745	0.517647	0.494118
145	144.jpg	0.25098	0.368627	0.862745	0.690196	0.270588	0.482353	0.478431	0.521569	0.117647	0.517647	0.45098	0.478431	0.113725	0.552941	0.431373	0.466667
146	145.jpg	0.188235	0.364706	0.776471	0.262745	0.627451	0.364706	0.529412	0.513725	0.121569	0.52549	0.521569	0.494118	0.12549	0.45098	0.505882	0.470588
147	146.jpg	0.176471	0.454902	0.219608	0.686275	0.533333	0.498039	0.513725	0.54902	0.0862745	0.52549	0.211765	0.560784	0.117647	0.478431	0.490196	0.47451
148	147.jpg	0.117647	0.470588	0.227451	0.478431	0.458824	0.4	0.458824	0.509804	0.117647	0.623529	0.262745	0.431373	0.117647	0.509804	0.490196	0.517647
149	148.jpg	0.223529	0.431373	0.12549	0.376471	0.541176	0.568627	0.486275	0.482353	0.0784314	0.486275	0.211765	0.407843	0.113725	0.552941	0.552941	0.470588
150	149.jpg	0.188235	0.407843	0.407843	0.580392	0.407843	0.509804	0.513725	0.541176	0.0862745	0.4	0.317647	0.482353	0.117647	0.529412	0.498039	0.533333
151	150.jpg	0.192157	0.67451	0.545098	0.439216	0.658824	0.333333	0.541176	0.611765	0.105882	0.607843	0.356863	0.513725	0.121569	0.513725	0.501961	0.517647
152	151.jpg	0.0980392	0.462745	0.494118	0.556863	0.556863	0.298039	0.498039	0.654902	0.101961	0.54902	0.313725	0.533333	0.117647	0.537255	0.505882	0.498039
153	152.jpg	0.301961	0.494118	0.635294	0.592157	0.552941	0.647059	0.580392	0.505882	0.117647	0.545098	0.498039	0.431373	0.101961	0.560784	0.482353	0.509804
154	153.jpg	0.129412	0.607843	0.258824	0.6	0.490196	0.411765	0.615686	0.733333	0.109804	0.466667	0.541176	0.509804	0.121569	0.52549	0.513725	0.521569
155	154.jpg	0.176471	0.431373	0.152941	0.721569	0.478431	0.552941	0.45098	0.635294	0.0901961	0.580392	0.505882	0.447059	0.121569	0.533333	0.537255	0.564706
156	155.jpg	0.137255	0.52549	0.639216	0.270588	0.541176	0.466667	0.509804	0.439216	0.133333	0.466667	0.360784	0.447059	0.137255	0.466667	0.427451	0.494118
157	156.jpg	0.145098	0.509804	0.392157	0.690196	0.54902	0.470588	0.517647	0.529412	0.0745098	0.564706	0.164706	0.552941	0.117647	0.458824	0.490196	0.454902
158	157.jpg	0.176471	0.501961	0.52549	0.556863	0.486275	0.454902	0.521569	0.494118	0.0509804	0.494118	0.341176	0.501961	0.117647	0.568627	0.501961	0.509804
